PosScore,NegScore,SynsetTerms
0.00,0.00,loxodonta genus_loxodonta
0.00,0.00,loxodonta_africana african_elephant
0.00,0.00,loxoma genus_loxoma
0.00,0.00,loxomataceae family_loxomataceae
0.00,0.00,loxostege genus_loxostege
0.00,0.00,loxostege_similalis garden_webworm
0.00,0.13,loxostege_similalis
0.00,0.00,loya_jirga
0.50,0.00,loyal
0.00,0.00,loyalist_volunteer_force
0.38,0.00,loyally
0.13,0.25,loyalty
0.00,0.00,loyalty dedication commitment allegiance
0.00,0.00,lozal indapamide
0.00,0.00,lozenge
0.00,0.00,lozier clemence_sophia_harned_lozier
0.00,0.00,lp l-p
0.00,0.00,l-plate
0.00,0.00,lr lawrencium atomic_number_103
0.00,0.00,l-shaped
0.00,0.00,ltd. limited_company ld.
0.00,0.00,ltm long-term_memory
0.00,0.00,luanda angolan_capital
0.00,0.00,luau
0.00,0.00,luba chiluba
0.00,0.00,lubavitch
0.00,0.00,lubavitch_movement lubavitch chabad-lubavitch chabad
0.00,0.00,lubavitcher
0.00,0.00,lubber landsman landlubber
0.00,0.00,lubber_line lubber's_point lubber's_mark lubber's_line
0.00,0.50,lubberly
0.25,0.00,lubberly landlubberly
0.00,0.13,lubber's_hole
0.00,0.00,lubbock
0.00,0.00,lubeck
0.00,0.00,lubitsch ernst_lubitsch
0.00,0.00,lublin
0.00,0.00,lubricate
0.13,0.00,lubricate lube
0.00,0.25,lubricated greased
0.00,0.00,lubricating_oil grease
0.07,0.00,lubrication
0.50,0.00,lubricator lubricating_substance lubricant lube
0.13,0.13,lubricious
0.00,0.00,lubumbashi elisabethville
0.00,0.00,lucania basilicata
0.00,0.00,lucanidae family_lucanidae
0.00,0.00,lucas george_lucas
0.00,0.00,luce henry_robinson_luce henry_luce
0.00,0.00,luce clare_booth_luce
0.50,0.00,lucid
0.75,0.00,lucid logical coherent
0.00,0.00,lucidity
0.00,0.00,luciferin
0.00,0.00,lucifugous lucifugal
0.00,0.25,lucilia genus_lucilia
0.00,0.00,lucille_ball ball
0.00,0.00,lucius_dubignon_clay lucius_clay clay
0.00,0.00,lucius_quinctius_cincinnatus cincinnatus
0.13,0.13,luck hazard fortune chance
0.25,0.00,luck fortune
0.00,0.00,luck_into enter_upon come_upon
0.25,0.13,luck_out hit_the_jackpot
0.00,0.00,luck_through luck_it
0.50,0.00,luckily fortunately fortuitously as_luck_would_have_it
0.25,0.00,luckiness good_luck good_fortune
0.00,0.00,lucknow
0.82,0.00,lucky
0.00,0.00,lucky_dip
0.00,0.00,lucky_lindy lindbergh charles_lindbergh charles_augustus_lindbergh charles_a._lindbergh
0.00,0.00,lucrezia_borgia duchess_of_ferrara borgia
0.00,0.00,lucubrate flesh_out expound exposit expatiate expand enlarge elaborate dilate
0.00,0.25,lucubration
0.00,0.00,lucullus lucius_licinius_lucullus licinius_lucullus
0.00,0.00,luculus lucius_licinius_luculus
0.00,0.00,lucy
0.00,0.00,lucy_craft_laney laney
0.00,0.00,luddite
0.00,0.00,ludian
0.00,0.00,ludo
0.00,0.00,ludwig_boltzmann boltzmann
0.00,0.00,lufengpithecus genus_lufengpithecus
0.00,0.00,luff
0.00,0.00,luffa loufah_sponge loofah loofa
0.00,0.00,lufkin
0.00,0.00,luftwaffe german_luftwaffe
0.00,0.00,lug
0.00,0.00,lug_wrench
0.00,0.00,luganda
0.00,0.00,luge
0.00,0.00,luger
0.00,0.00,luggage baggage
0.00,0.00,luggage_carrier
0.00,0.00,luggage_carrousel luggage_carousel carrousel carousel
0.00,0.00,luggage_van baggage_car
0.00,0.00,lugger
0.00,0.00,lugh lug
0.00,0.00,luging
0.00,0.00,lugosi bela_lugosi bela_ferenc_blasko
0.00,0.00,lugsail lug
0.00,0.88,lugubrious
0.00,0.00,lugubriously
0.00,0.00,lugworm lug lobworm
0.00,0.00,luigi_galvani galvani
0.00,0.00,luik liege
0.00,0.00,luis_bunuel bunuel
0.00,0.00,luis_de_gongora_y_argote gongora
0.00,0.00,luke gospel_of_luke gospel_according_to_luke
0.00,0.00,lule_burgas battle_of_lule_burgas
0.25,0.25,lull
0.00,0.00,lull letup
0.13,0.13,lull calm_down
0.13,0.50,lullaby cradlesong berceuse
0.00,0.00,lullaby cradlesong
0.00,0.00,lully lulli jean_baptiste_lully giambattista_lulli
0.00,0.00,luluabourg kananga
0.00,0.00,lumbar
0.00,0.00,lumbar_artery arteria_lumbalis
0.00,0.00,lumbar_nerve
0.00,0.00,lumbar_pain lumbago
0.00,0.00,lumbar_vertebra
0.00,0.00,lumber baseball_bat
0.00,0.00,lumber log
0.00,0.00,lumber_room
0.00,0.00,lumbering
0.00,0.00,lumberjack lumber_jacket
0.00,0.00,lumberman lumberjack logger feller faller
0.00,0.00,lumberyard
0.00,0.00,lumbosacral
0.00,0.00,lumbosacral_plexus
0.00,0.00,lumbus loin
0.00,0.00,lumen lm
0.00,0.00,lumen
0.13,0.25,luminance_unit
0.00,0.00,luminesce
0.00,0.63,luminescence
0.00,0.00,luminescence glow
0.13,0.00,luminescent
0.00,0.00,luminism
0.25,0.00,luminous lucent lambent aglow
0.00,0.00,luminous_energy
0.00,0.00,luminous_flux
0.00,0.00,luminous_flux_unit
0.00,0.13,luminous_intensity_unit candlepower_unit
0.50,0.25,luminousness luminosity luminance light brightness_level brightness
0.00,0.00,lumma
0.25,0.00,lump chunk
0.00,0.00,lump glob clump clod chunk ball
0.00,0.00,lump collocate chunk
0.00,0.00,lump hunk
0.00,0.00,lump_sugar
0.00,0.00,lump_sum
0.00,0.50,lumpectomy
0.00,0.00,lumpenproletariat
0.00,0.00,lumpenus genus_lumpenus
0.00,0.00,lumper
0.00,0.00,lumpfish cyclopterus_lumpus
0.00,0.00,lumpsucker
0.00,0.00,lumpy chunky
0.00,0.63,lumpy
0.00,0.38,lumpy_jaw cervicofacial_actinomycosis
0.00,0.00,luna
0.00,0.00,luna_moth actias_luna
0.00,0.00,lunar
0.00,0.25,lunar_calendar
0.00,0.00,lunar_caustic
0.00,0.00,lunar_crater
0.00,0.00,lunar_day
0.13,0.00,lunar_eclipse
0.00,0.13,lunar_latitude
0.00,0.00,lunar_module lunar_excursion_module lem
0.00,0.00,lunar_year
0.00,0.00,lunaria genus_lunaria
0.00,0.00,lunatic_fringe
0.00,0.00,lunch
0.00,0.00,luncheon_meat lunch_meat
0.00,0.00,luncheon_meeting lunch_meeting
0.00,0.00,luncher
0.00,0.00,lunching
0.00,0.00,lunchroom
0.00,0.00,lunchtime lunch_period
0.00,0.00,lund
0.00,0.00,lunda genus_lunda
0.13,0.00,lunette
0.00,0.00,lunette fenestella
0.00,0.00,lung
0.00,0.00,lung_cancer
0.00,0.00,lunger
0.00,0.00,lungfish
0.00,0.75,lung-like
0.13,0.00,lung-power
0.00,0.00,lungyi lungi longyi
0.00,0.00,lunisolar
0.00,0.25,lunisolar_calendar
0.13,0.00,lunitidal_interval
0.00,0.00,lunt alfred_lunt
0.00,0.00,lunula
0.00,0.00,lunule lunula half-moon
0.00,0.00,luo
0.00,0.00,luoyang loyang
0.00,0.00,lupine
0.00,0.00,lupine lupin
0.00,0.00,lupinus genus_lupinus
0.13,0.13,lupus
0.13,0.38,lupus_erythematosus le
0.00,0.00,lupus_vulgaris
0.00,0.00,lurch
0.00,0.00,lurch lunge
0.50,0.00,lure enticement come-on
0.13,0.00,lure decoy bait
0.04,0.25,lurid
0.25,0.00,luridly
0.38,0.38,luridness gruesomeness grimness ghastliness
0.25,0.00,lurking_place
0.00,0.00,lusaka capital_of_zambia
0.00,0.00,luscinia genus_luscinia
0.00,0.00,lusitania
0.00,0.00,lusitanian
0.63,0.00,lust_after lech_after
0.00,0.00,lusterware
0.50,0.50,lustful libidinous lewd lascivious
0.38,0.00,lustfully
0.63,0.00,lustfulness lust lecherousness
0.38,0.00,lustily
0.00,0.00,lustrate
0.00,0.00,lustre luster
0.32,0.32,lustreless lusterless lacklustre lackluster
0.63,0.00,lustrous
0.00,0.00,lustrum
0.50,0.00,lusty lustful concupiscent
0.00,0.00,lut_desert dasht-e-lut
0.00,0.00,luta luda
0.00,0.00,lute
0.00,0.00,luteal
0.00,0.00,luteinizing_hormone lh interstitial_cell-stimulating_hormone icsh
0.00,0.00,lutetium lutecium lu atomic_number_71
0.00,0.00,lutfisk lutefisk
0.00,0.00,luther_burbank burbank
0.00,0.00,lutheran
0.25,0.00,lutheran_church
0.00,0.00,lutheranism
0.00,0.00,luthier
0.00,0.00,luting lute
0.00,0.00,lutist lutenist lutanist
0.00,0.00,lutjanidae family_lutjanidae
0.00,0.00,lutjanus genus_lutjanus
0.00,0.00,lutra genus_lutra
0.00,0.00,lutra_lutra eurasian_otter
0.00,0.13,lutzen battle_of_lutzen
0.00,0.00,luvaridae family_luvaridae
0.00,0.13,luvarus genus_luvarus
0.00,0.00,luvarus_imperialis louvar
0.00,0.00,luwian luvian
0.00,0.00,luxation
0.63,0.00,luxe deluxe de_luxe
0.00,0.00,luxembourg_franc
0.00,0.00,luxembourgian
0.00,0.00,luxemburg luxembourg_city luxembourg-ville luxembourg capital_of_luxembourg
0.00,0.00,luxemburg luxembourg grand_duchy_of_luxembourg
0.00,0.00,luxemburger
0.00,0.00,luxemburger luxembourger
0.00,0.00,luxor el-aksur
0.50,0.00,luxuria lust
0.63,0.00,luxuriant elaborate
0.00,0.00,luxuriantly
0.25,0.00,luxuriate indulge
0.00,0.13,luxuriate
0.13,0.00,luxuriation
0.13,0.00,luxuriously
0.38,0.25,luxury
0.13,0.00,luxury_liner express_luxury_liner
0.00,0.00,luyia
0.00,0.00,luzon
0.00,0.00,lv fifty-five 55
0.00,0.00,lvi fifty-six 56
0.00,0.00,lvii fifty-seven 57
0.00,0.00,lviii fifty-eight 58
0.00,0.00,lwei
0.00,0.00,lx lux
0.00,0.00,lxxx fourscore eighty 80
0.00,0.00,lxxxi eighty-one 81
0.00,0.00,lxxxii eighty-two 82
0.00,0.00,lxxxiii eighty-three 83
0.00,0.00,lxxxiv eighty-four 84
0.00,0.00,lxxxv eighty-five 85
0.00,0.00,lxxxvi eighty-six 86
0.00,0.00,lxxxvii eighty-seven 87
0.00,0.00,lxxxviii eighty-eight 88
0.00,0.00,lyallpur faisalabad
0.00,0.00,lycaena genus_lycaena
0.00,0.00,lycaena_hypophlaeas american_copper
0.00,0.00,lycaenid_butterfly lycaenid
0.00,0.00,lycaenidae family_lycaenidae
0.00,0.00,lycaeon genus_lycaeon
0.00,0.00,lycanthropy
0.00,0.00,lycaon_pictus hyena_dog cape_hunting_dog african_hunting_dog
0.00,0.00,lyceum
0.00,0.00,lychee litchi_nut litchi litchee lichi lichee leechee
0.00,0.00,lychgate lichgate
0.00,0.00,lychnis catchfly
0.00,0.00,lycia
0.00,0.00,lycian
0.00,0.00,lycium genus_lycium
0.00,0.00,lycium_carolinianum christmasberry christmas_berry
0.00,0.00,lycium_halimifolium lycium_barbarum duke_of_argyll's_tea_tree common_matrimony_vine
0.00,0.00,lycopene
0.00,0.00,lycoperdaceae family_lycoperdaceae
0.00,0.00,lycoperdon genus_lycoperdon
0.00,0.00,lycopersicon_esculentum_cerasiforme cherry_tomato
0.00,0.00,lycopersicum lycopersicon genus_lycopersicum genus_lycopersicon
0.00,0.00,lycophyta
0.00,0.00,lycopod club_moss club-moss
0.00,0.00,lycopodiaceae family_lycopodiaceae clubmoss_family
0.00,0.00,lycopodineae class_lycopodineae
0.00,0.00,lycopodium genus_lycopodium
0.00,0.00,lycopodium_alopecuroides foxtail_grass
0.00,0.00,lycopodium_alpinum alpine_clubmoss
0.00,0.00,lycopsida lycopodiate class_lycopsida class_lycopodiate
0.00,0.00,lycopus genus_lycopus
0.00,0.00,lycopus_europaeus gypsywort gipsywort
0.00,0.00,lycopus_virginicus bugleweed
0.00,0.13,lycosa genus_lycosa
0.00,0.00,lycosidae family_lycosidae
0.00,0.00,lydia
0.00,0.00,lydia_kamekeha_paki_liliuokalani liliuokalani
0.00,0.00,lydian
0.00,0.00,lye
0.00,0.00,lye_hominy
0.00,0.00,lygaeid_bug lygaeid
0.00,0.38,lygaeidae family_lygaeidae
0.00,0.00,lyginopteris genus_lyginopteris
0.00,0.00,lygodium genus_lygodium
0.00,0.00,lygodium_palmatum hartford_fern creeping_fern
0.00,0.00,lygus genus_lygus
0.00,0.00,lygus_bug
0.25,0.00,lying_in_wait
0.00,0.00,lyly john_lyly
0.00,0.00,lyman_frank_brown frank_baum baum
0.00,0.00,lymantria genus_lymantria
0.00,0.00,lymantria_dispar gypsy_moth gipsy_moth
0.00,0.00,lymantriidae family_lymantriidae
0.00,0.75,lyme_disease lyme_arthritis
0.00,0.00,lyme_grass
0.00,0.00,lymph
0.00,0.63,lymphadenitis
0.00,0.63,lymphadenoma
0.25,0.25,lymphadenopathy
0.00,0.00,lymphangiectasis lymphangiectasia
0.00,0.13,lymphangiogram
0.13,0.00,lymphangioma
0.00,0.50,lymphangitis
0.00,0.00,lymphatic
0.00,0.00,lymphatic_vessel lymph_vessel
0.00,0.50,lymphedema
0.00,0.13,lymphoblast
0.00,0.00,lymphoblastic_leukemia
0.25,0.25,lymphoblast-like
0.00,0.00,lymphocyte lymph_cell
0.00,0.00,lymphocytic
0.00,0.00,lymphocytic_choriomeningitis
0.00,0.00,lymphocytic_choriomeningitis_virus
0.00,0.38,lymphocytic_leukemia
0.00,0.13,lymphocytosis
0.00,0.50,lymphogranuloma
0.00,0.00,lymphography lymphangiography
0.00,0.25,lymphoid
0.00,0.00,lymphoid_tissue lymphatic_tissue
0.00,0.00,lymphokine
0.00,0.00,lymphoma
0.13,0.38,lymphopathia_venereum lymphogranuloma_venereum lgv
0.00,0.00,lymphopenia lymphocytopenia
0.00,0.00,lymphopoiesis
0.00,0.25,lymphuria
0.00,0.13,lynch
0.00,0.38,lynch_law
0.00,0.25,lynch_mob
0.00,0.00,lynchburg
0.00,0.13,lynching
0.00,0.00,lynchpin linchpin
0.00,0.00,lynn_fontanne fontanne
0.00,0.00,lynx
0.00,0.00,lynx catamount
0.00,0.00,lynx_canadensis canada_lynx
0.00,0.00,lynx_caracal desert_lynx caracal
0.00,0.00,lynx_lynx common_lynx
0.00,0.00,lynx_rufus bobcat bay_lynx
0.00,0.00,lyonia genus_lyonia
0.00,0.00,lyonnais
0.00,0.00,lyonnaise
0.00,0.00,lyonnaise_sauce brown_onion_sauce
0.00,0.00,lyons lyon
0.00,0.00,lyons first_council_of_lyons
0.00,0.00,lyophilization lyophilisation freeze-drying
0.00,0.00,lyophilize lyophilise
0.25,0.00,lyophilized lyophilised freeze-dried
0.00,0.38,lypressin
0.00,0.00,lyra
0.25,0.00,lyrate
0.13,0.25,lyrate_leaf
0.00,0.00,lyre
0.00,0.00,lyre_snake
0.00,0.00,lyrebird
0.00,0.00,lyreflower lyre-flower dicentra_spectabilis bleeding_heart
0.00,0.00,lyre-shaped
0.00,0.00,lyric
0.00,0.38,lyric_poem lyric
0.63,0.00,lyrical
0.13,0.38,lyrical lyric
0.25,0.00,lyrically
0.25,0.38,lyricism
0.00,0.00,lyrist lyricist
0.00,0.00,lyrurus genus_lyrurus
0.00,0.00,lyrurus_mlokosiewiczi asian_black_grouse
0.00,0.00,lyrurus_tetrix heathfowl european_black_grouse
0.00,0.00,lysander
0.00,0.00,lysergic_acid
0.00,0.00,lysergic_acid_diethylamide lsd
0.00,0.00,lysichitum lysichiton genus_lysichitum genus_lysichiton
0.00,0.00,lysiloma genus_lysiloma
0.00,0.00,lysimachia genus_lysimachia
0.00,0.00,lysimachia_ciliatum fringed_loosestrife
0.00,0.25,lysimachia_clethroides_duby gooseneck_loosestrife
0.38,0.00,lysimachus
0.00,0.00,lysin
0.00,0.00,lysine
0.00,0.63,lysine_intolerance
0.00,0.75,lysinemia
0.00,0.00,lysippus
0.32,0.07,lysis
0.32,0.00,lysogenic
0.00,0.00,lysogenization lysogenisation
0.00,0.00,lysogenize
0.00,0.00,lysogeny lysogenicity
0.00,0.00,lysol
0.00,0.00,lysosome
0.00,0.00,lyssavirus
0.00,0.00,lythraceae loosestrife_family family_lythraceae
0.00,0.00,lythrum genus_lythrum
0.00,0.00,lythrum_hyssopifolia hyssop_loosestrife grass_poly
0.00,0.00,lytton first_baron_lytton edward_george_earle_bulwer-lytton bulwer-lytton
0.00,0.00,m
0.00,0.00,m1
0.00,0.00,m-1_rifle m-1 garand_rifle garand
0.00,0.00,m2
0.00,0.00,m3
0.00,0.00,maalox
0.00,0.00,maar
0.00,0.00,macaca genus_macaca
0.00,0.00,macaca_irus croo_monkey crab-eating_macaque
0.00,0.00,macaca_radiata crown_monkey capped_macaque bonnet_monkey bonnet_macaque
0.00,0.00,macaca_sylvana barbary_ape
0.00,0.25,macadam
0.00,0.00,macadamia_integrifolia
0.00,0.00,macadamia_nut
0.00,0.00,macadamia_ternifolia macadamia_nut_tree macadamia_nut
0.00,0.00,macadamia_tree macadamia
0.00,0.00,macamba grugru_palm grugru gri-gri acrocomia_aculeata
0.00,0.00,macao_monetary_unit
0.00,0.00,macaque
0.00,0.19,macaroni
0.00,0.00,macaroni_and_cheese
0.00,0.00,macaroni_salad
0.00,0.00,macaronic
0.00,0.00,macaroon
0.00,0.00,macarthur douglas_macarthur
0.00,0.00,macau macao
0.00,0.00,macaw
0.00,0.00,macbeth
0.00,0.00,macdowell edward_macdowell
0.00,0.00,mace chemical_mace
0.00,0.00,mace
0.00,0.13,macedoine
0.00,0.00,macedonia
0.00,0.00,macedonian
0.00,0.00,macedonian_war
0.00,0.00,macer macebearer mace
0.00,0.04,macerate
0.00,0.00,maceration
0.00,0.50,maceration gauntness emaciation bonyness boniness
0.00,0.50,macerative
0.00,0.00,mach ernst_mach
0.00,0.00,mach_number
0.00,0.00,machaeranthera genus_machaeranthera
0.00,0.00,machiavellian
0.00,0.00,machiavellianism
0.00,0.00,machicolate
0.00,0.00,machicolation
0.00,0.00,machilid jumping_bristletail
0.00,0.00,machilidae family_machilidae
0.00,0.00,machinate conspire conjure complot cabal
0.00,0.00,machination intrigue
0.00,0.00,machine
0.00,0.00,machine_bolt
0.00,0.00,machine_gun
0.00,0.00,machine_gunner gunner cannoneer artilleryman
0.00,0.00,machine_language machine-oriented_language computer_language computer-oriented_language
0.00,0.00,machine_language machine_code
0.00,0.00,machine_operation computer_operation
0.00,0.13,machine_pistol burp_gun
0.25,0.00,machine_readable computer_readable
0.00,0.00,machine_rifle automatic_rifle automatic
0.00,0.00,machine_screw
0.00,0.00,machine_shop
0.00,0.00,machine_tool
0.00,0.00,machine_wash machine-wash
0.00,0.00,machine-accessible connected
0.00,0.00,machine-displayable_text
0.00,0.00,machine-driven machine-controlled automated
0.00,0.00,machine-made
0.00,0.00,machine-readable_text
0.00,0.00,machinery
0.00,0.00,machismo
0.00,0.00,machmeter
0.38,0.50,macho
0.38,0.13,macho butch
0.00,0.00,machu_picchu
0.25,0.00,machupo_virus
0.00,0.00,mackem
0.00,0.00,mackenzie_river mackenzie
0.00,0.00,mackerel
0.00,0.00,mackerel_shad mackerel_scad decapterus_macarellus
0.00,0.00,mackerel_shark
0.00,0.00,mackerel_sky
0.00,0.00,mackinac_bridge
0.00,0.00,mackinaw
0.00,0.00,mackinaw_blanket mackinaw
0.00,0.00,mackinaw_boat mackinaw
0.00,0.00,mackinaw_coat mackinaw
0.00,0.00,mackintosh macintosh
0.00,0.00,mackintosh mack macintosh mac
0.00,0.00,mackle
0.00,0.00,macleaya genus_macleaya
0.38,0.00,macleish archibald_macleish
0.00,0.00,macleod john_macleod john_james_rickard_macleod
0.00,0.00,maclura genus_maclura
0.00,0.00,macon
0.00,0.13,maconnais macon
0.00,0.00,macoun
0.00,0.00,macowanites genus_macowanites
0.00,0.00,macowanites_americanus
0.00,0.07,macrame
0.00,0.00,macrencephalous macrencephalic
0.00,0.00,macrencephaly
0.00,0.00,macro
0.00,0.00,macro_instruction macro
0.00,0.00,macrobiotic
0.00,0.00,macrobiotic_diet
0.50,0.00,macrobiotics
0.00,0.00,macrocephalon genus_macrocephalon
0.00,0.00,macrocephalous macrocephalic
0.00,0.00,macrocheira genus_macrocheira
0.00,0.00,macrocheira_kaempferi giant_crab
0.00,0.00,macroclemys genus_macroclemys
0.00,0.00,macroclemys_temmincki alligator_snapping_turtle alligator_snapper
0.00,0.00,macrocosmic
0.00,0.25,macrocytic_anemia macrocytic_anaemia
0.00,0.00,macrocytosis
0.00,0.00,macrodactylus genus_macrodactylus
0.00,0.00,macroeconomic
0.00,0.00,macroeconomics
0.00,0.00,macroeconomist macroeconomic_expert
0.00,0.00,macroevolution
0.00,0.00,macroglia astroglia
0.00,0.38,macroglossia
0.13,0.00,macromolecular
0.00,0.00,macron
0.00,0.00,macronectes genus_macronectes
0.00,0.00,macronectes_giganteus giant_petrel giant_fulmar
0.00,0.00,macrophage
0.00,0.00,macropodidae family_macropodidae
0.00,0.00,macropus genus_macropus
0.00,0.13,macropus_agiles common_wallaby
0.00,0.00,macropus_giganteus great_grey_kangaroo giant_kangaroo
0.00,0.00,macrorhamphosidae family_macrorhamphosidae
0.00,0.00,macroscopic_anatomy gross_anatomy
0.00,0.00,macroscopical macroscopic
0.00,0.38,macroscopically
0.00,0.00,macrothelypteris genus_macrothelypteris
0.00,0.00,macrotis genus_macrotis
0.00,0.00,macrotus_californicus macrotus
0.00,0.00,macrotyloma genus_macrotyloma
0.00,0.00,macrozamia
0.00,0.00,macrozamia_spiralis macrozamia_communis burrawong
0.00,0.00,macrozoarces genus_macrozoarces
0.00,0.00,macruridae macrouridae family_macruridae family_macrouridae
0.13,0.00,macular_degeneration
0.13,0.00,macular_edema
0.63,0.25,maculate defiled
0.13,0.63,maculate
0.00,0.00,maculate foul defile befoul
0.00,0.50,macule macula
0.00,0.00,macumba
0.13,0.00,macushla
0.38,0.25,mad insane harebrained
0.00,0.00,mad_apple eggplant aubergine
0.00,0.00,mad_cow_disease bse bovine_spongiform_encephalitis
0.00,0.00,madagascan
0.00,0.00,madagascar
0.00,0.00,madagascar_franc
0.13,0.00,madam ma'am lady gentlewoman dame
0.00,0.00,madam brothel_keeper
0.00,0.00,madame
0.38,0.00,madden craze
0.00,0.00,madden
0.25,0.25,maddened infuriated furious enraged angered
0.00,0.13,madder
0.08,0.00,made
0.00,0.00,madeira
0.00,0.00,madeira_river madeira
0.00,0.00,madeira_sponge madeira_cake
0.00,0.00,madeiras madeira_islands
0.00,0.00,made-to-order custom-built
0.13,0.00,made-up
0.00,0.00,madia genus_madia
0.00,0.00,madia_elegans common_tarweed common_madia
0.00,0.25,madia_oil
0.00,0.00,madison capital_of_wisconsin
0.38,0.38,madly frantically
0.50,0.25,madly insanely dementedly crazily
0.00,0.50,madly insanely devilishly deucedly deadly
0.00,0.13,madness lunacy insaneness
0.38,0.38,madness foolishness folly craziness
0.00,0.00,madonna_louise_ciccone madonna
0.00,0.00,madoqua genus_madoqua
0.00,0.00,madras chennai
0.00,0.00,madras
0.00,0.00,madrasah madrasa
0.00,0.00,madrigal
0.00,0.00,madrigalist
0.00,0.00,madrilene
0.00,0.13,madwoman
0.00,0.00,madwort alyssum
0.00,0.00,mae_west air_jacket
0.00,0.00,maeandra genus_maeandra
0.00,0.00,maenad
0.00,0.00,maeterlinck count_maurice_maeterlinck
0.00,0.00,mafia maffia cosa_nostra
0.00,0.00,mafia maffia
0.00,0.00,mafioso
0.00,0.00,magadhan
0.00,0.00,magazine mag
0.00,0.00,magazine
0.00,0.00,magazine cartridge
0.00,0.00,magazine clip cartridge_holder cartridge_clip
0.00,0.00,magazine_article
0.00,0.00,magazine_publisher magazine
0.50,0.00,magazine_rack
0.00,0.00,magdalen
0.00,0.00,magdalena_river magdalena
0.00,0.00,magellan fernao_magalhaes ferdinand_magellan
0.00,0.00,magellanic_cloud
0.00,0.00,magenta
0.00,0.00,magenta battle_of_magenta
0.00,0.00,magenta_pink
0.00,0.00,maggot
0.00,0.63,maggoty flyblown
0.00,0.00,magha magh
0.38,0.00,magic_bullet
0.00,0.00,magic_lantern
0.00,0.00,magic_marker felt_tip felt-tipped_pen felt-tip_pen
0.00,0.00,magic_number
0.00,0.00,magic_realism
0.00,0.00,magic_square
0.00,0.00,magical_power magical_ability
0.13,0.00,magically as_if_by_magic
0.00,0.25,magicicada genus_magicicada
0.00,0.00,maginot andre_maginot
